Ano,Pocision,Indicador
2016,28.0,FACILIDAD PARA OBTENER CRÉDITO
2017,26.0,FACILIDAD PARA OBTENER CRÉDITO
2018,26.0,FACILIDAD PARA OBTENER CRÉDITO
2019,27.0,FACILIDAD PARA OBTENER CRÉDITO
2020,25.0,FACILIDAD PARA OBTENER CRÉDITO
2021,27.0,FACILIDAD PARA OBTENER CRÉDITO
2022,25.80000000000001,Prediccion
2023,25.600000000000023,Prediccion
2024,25.400000000000034,Prediccion
2025,25.200000000000045,Prediccion
