Ano,Pocision,Indicador
2016,25.0,TIC
2017,25.0,TIC
2018,25.0,TIC
2019,23.0,TIC
2020,18.0,TIC
2021,26.0,TIC
2022,21.866666666666788,Prediccion
2023,21.352380952381054,Prediccion
2024,20.83809523809532,Prediccion
2025,20.323809523809587,Prediccion
