Ano,Pocision,Indicador
2016,26.0,EDUCACIÓN SUPERIOR
2017,25.0,EDUCACIÓN SUPERIOR
2018,21.0,EDUCACIÓN SUPERIOR
2019,21.0,EDUCACIÓN SUPERIOR
2020,26.0,EDUCACIÓN SUPERIOR
2021,17.0,EDUCACIÓN SUPERIOR
2022,18.466666666666242,Prediccion
2023,17.266666666666424,Prediccion
2024,16.066666666666606,Prediccion
2025,14.866666666666333,Prediccion
