ano,posicion,indicador
2016,23.0,CRÉDITO
2017,22.0,CRÉDITO
2018,21.0,CRÉDITO
2019,20.0,CRÉDITO
2020,22.0,CRÉDITO
2021,25.0,CRÉDITO
2022,23.066666666666663,prediccion
2023,23.32380952380953,prediccion
2024,23.580952380952397,prediccion
2025,23.838095238095264,prediccion
